date,time,elevation
2024-09-26,12:00,2.86
2024-09-26,12:15,2.872
2024-09-26,12:30,2.925
2024-09-26,12:45,2.977
2024-09-26,13:00,3.033
2024-09-26,13:15,3.083
2024-09-26,13:30,3.114
2024-09-26,13:45,3.093
2024-09-26,14:00,3.035
2024-09-26,14:15,2.969
2024-09-26,14:30,2.961
2024-09-26,14:45,3.012
2024-09-26,15:00,3.119
2024-09-26,15:15,3.246
2024-09-26,15:30,3.363
2024-09-26,15:45,3.483
2024-09-26,16:00,3.589
2024-09-26,16:15,3.701
2024-09-26,16:30,3.82
2024-09-26,16:45,3.917
2024-09-26,17:00,4.008
2024-09-26,17:15,4.049
2024-09-26,17:30,4.079
2024-09-26,17:45,4.07
2024-09-26,18:00,4.054
2024-09-26,18:15,4.022
2024-09-26,18:30,3.986
2024-09-26,18:45,3.959
2024-09-26,19:00,3.93
2024-09-26,19:15,3.897
2024-09-26,19:30,3.861
2024-09-26,19:45,3.844
2024-09-26,20:00,3.837
2024-09-26,20:15,3.82
2024-09-26,20:30,3.786
2024-09-26,20:45,3.717
2024-09-26,21:00,3.605
2024-09-26,21:15,3.48
2024-09-26,21:30,3.366
2024-09-26,21:45,3.262
2024-09-26,22:00,3.145
2024-09-26,22:15,3.04
2024-09-26,22:30,2.914
2024-09-26,22:45,2.822
2024-09-26,23:00,2.747
2024-09-26,23:15,2.704
2024-09-26,23:30,2.686
2024-09-26,23:45,2.676
2024-09-27,0:00,2.652
2024-09-27,0:15,2.614
2024-09-27,0:30,2.6
2024-09-27,0:45,2.593
2024-09-27,1:00,2.611
2024-09-27,1:15,2.637
2024-09-27,1:30,2.65
2024-09-27,1:45,2.649
2024-09-27,2:00,2.651
2024-09-27,2:15,2.657
2024-09-27,2:30,2.679
2024-09-27,2:45,2.712
2024-09-27,3:00,2.777
2024-09-27,3:15,2.841
2024-09-27,3:30,2.931
2024-09-27,3:45,3.026
2024-09-27,4:00,3.122
2024-09-27,4:15,3.228
2024-09-27,4:30,3.327
2024-09-27,4:45,3.435
2024-09-27,5:00,3.555
2024-09-27,5:15,3.673
2024-09-27,5:30,3.78
2024-09-27,5:45,3.864
2024-09-27,6:00,3.92
2024-09-27,6:15,3.953
2024-09-27,6:30,3.976
2024-09-27,6:45,3.997
2024-09-27,7:00,4.025
2024-09-27,7:15,4.038
2024-09-27,7:30,4.043
2024-09-27,7:45,4.033
2024-09-27,8:00,4.009
2024-09-27,8:15,3.981
2024-09-27,8:30,3.947
2024-09-27,8:45,3.887
2024-09-27,9:00,3.819
2024-09-27,9:15,3.728
2024-09-27,9:30,3.636
2024-09-27,9:45,3.53
2024-09-27,10:00,3.421
2024-09-27,10:15,3.3
2024-09-27,10:30,3.179
2024-09-27,10:45,3.049
2024-09-27,11:00,2.918
2024-09-27,11:15,2.783
2024-09-27,11:30,2.652
2024-09-27,11:45,2.529
2024-09-27,12:00,2.434
2024-09-27,12:15,2.364
2024-09-27,12:30,2.319
2024-09-27,12:45,2.279
2024-09-27,13:00,2.251
2024-09-27,13:15,2.243
2024-09-27,13:30,2.241
2024-09-27,13:45,2.256
2024-09-27,14:00,2.294
2024-09-27,14:15,2.339
2024-09-27,14:30,2.395
2024-09-27,14:45,2.455
2024-09-27,15:00,2.507
2024-09-27,15:15,2.55
2024-09-27,15:30,2.59
2024-09-27,15:45,2.644
2024-09-27,16:00,2.713
2024-09-27,16:15,2.792
2024-09-27,16:30,2.881
2024-09-27,16:45,2.976
2024-09-27,17:00,3.077
2024-09-27,17:15,3.185
2024-09-27,17:30,3.299
2024-09-27,17:45,3.427
2024-09-27,18:00,3.56
2024-09-27,18:15,3.698
2024-09-27,18:30,3.824
2024-09-27,18:45,3.937
2024-09-27,19:00,4.014
2024-09-27,19:15,4.078
2024-09-27,19:30,4.113
2024-09-27,19:45,4.137
2024-09-27,20:00,4.15
2024-09-27,20:15,4.149
2024-09-27,20:30,4.132
2024-09-27,20:45,4.106
2024-09-27,21:00,4.071
2024-09-27,21:15,4.027
2024-09-27,21:30,3.975
2024-09-27,21:45,3.913
2024-09-27,22:00,3.836
2024-09-27,22:15,3.742
2024-09-27,22:30,3.622
2024-09-27,22:45,3.477
2024-09-27,23:00,3.319
2024-09-27,23:15,3.152
2024-09-27,23:30,2.981
2024-09-27,23:45,2.809
2024-09-28,0:00,2.642
2024-09-28,0:15,2.485
2024-09-28,0:30,2.35
2024-09-28,0:45,2.245
2024-09-28,1:00,2.162
2024-09-28,1:15,2.11
2024-09-28,1:30,2.088
2024-09-28,1:45,2.089
2024-09-28,2:00,2.117
2024-09-28,2:15,2.16
2024-09-28,2:30,2.204
2024-09-28,2:45,2.257
2024-09-28,3:00,2.309
2024-09-28,3:15,2.363
2024-09-28,3:30,2.416
2024-09-28,3:45,2.457
2024-09-28,4:00,2.503
2024-09-28,4:15,2.542
2024-09-28,4:30,2.589
2024-09-28,4:45,2.645
2024-09-28,5:00,2.709
2024-09-28,5:15,2.794
2024-09-28,5:30,2.883
2024-09-28,5:45,2.987
2024-09-28,6:00,3.093
2024-09-28,6:15,3.209
2024-09-28,6:30,3.329
2024-09-28,6:45,3.454
2024-09-28,7:00,3.578
2024-09-28,7:15,3.693
2024-09-28,7:30,3.802
2024-09-28,7:45,3.888
2024-09-28,8:00,3.961
2024-09-28,8:15,4.014
2024-09-28,8:30,4.057
2024-09-28,8:45,4.083
2024-09-28,9:00,4.092
2024-09-28,9:15,4.081
2024-09-28,9:30,4.052
2024-09-28,9:45,4.013
2024-09-28,10:00,3.965
2024-09-28,10:15,3.919
2024-09-28,10:30,3.863
2024-09-28,10:45,3.779
2024-09-28,11:00,3.671
2024-09-28,11:15,3.526
2024-09-28,11:30,3.357
2024-09-28,11:45,3.173
2024-09-28,12:00,2.992
2024-09-28,12:15,2.807
2024-09-28,12:30,2.623
2024-09-28,12:45,2.431
2024-09-28,13:00,2.269
2024-09-28,13:15,2.12
2024-09-28,13:30,2.015
2024-09-28,13:45,1.95
2024-09-28,14:00,1.927
2024-09-28,14:15,1.925
2024-09-28,14:30,1.962
2024-09-28,14:45,2.007
2024-09-28,15:00,2.069
2024-09-28,15:15,2.149
2024-09-28,15:30,2.223
2024-09-28,15:45,2.295
2024-09-28,16:00,2.354
2024-09-28,16:15,2.401
2024-09-28,16:30,2.443
2024-09-28,16:45,2.482
2024-09-28,17:00,2.528
2024-09-28,17:15,2.59
2024-09-28,17:30,2.671
2024-09-28,17:45,2.767
2024-09-28,18:00,2.885
2024-09-28,18:15,3.012
2024-09-28,18:30,3.146
2024-09-28,18:45,3.284
2024-09-28,19:00,3.424
2024-09-28,19:15,3.558
2024-09-28,19:30,3.694
2024-09-28,19:45,3.824
2024-09-28,20:00,3.942
2024-09-28,20:15,4.037
2024-09-28,20:30,4.101
2024-09-28,20:45,4.129
2024-09-28,21:00,4.119
2024-09-28,21:15,4.088
2024-09-28,21:30,4.046
2024-09-28,21:45,4.005
2024-09-28,22:00,3.966
2024-09-28,22:15,3.929
2024-09-28,22:30,3.885
2024-09-28,22:45,3.819
2024-09-28,23:00,3.717
2024-09-28,23:15,3.59
2024-09-28,23:30,3.432
2024-09-28,23:45,3.263
2024-09-29,0:00,3.073
2024-09-29,0:15,2.87
2024-09-29,0:30,2.661
2024-09-29,0:45,2.45
2024-09-29,1:00,2.243
2024-09-29,1:15,2.049
2024-09-29,1:30,1.877
2024-09-29,1:45,1.745
2024-09-29,2:00,1.659
2024-09-29,2:15,1.615
2024-09-29,2:30,1.619
2024-09-29,2:45,1.66
2024-09-29,3:00,1.724
2024-09-29,3:15,1.806
2024-09-29,3:30,1.895
2024-09-29,3:45,1.982
2024-09-29,4:00,2.07
2024-09-29,4:15,2.155
2024-09-29,4:30,2.225
2024-09-29,4:45,2.284
2024-09-29,5:00,2.343
2024-09-29,5:15,2.399
2024-09-29,5:30,2.47
2024-09-29,5:45,2.559
2024-09-29,6:00,2.666
2024-09-29,6:15,2.798
2024-09-29,6:30,2.942
2024-09-29,6:45,3.101
2024-09-29,7:00,3.267
2024-09-29,7:15,3.442
2024-09-29,7:30,3.622
2024-09-29,7:45,3.793
2024-09-29,8:00,3.957
2024-09-29,8:15,4.099
2024-09-29,8:30,4.229
2024-09-29,8:45,4.329
2024-09-29,9:00,4.401
2024-09-29,9:15,4.439
2024-09-29,9:30,4.447
2024-09-29,9:45,4.431
2024-09-29,10:00,4.404
2024-09-29,10:15,4.371
2024-09-29,10:30,4.339
2024-09-29,10:45,4.307
2024-09-29,11:00,4.26
2024-09-29,11:15,4.19
2024-09-29,11:30,4.087
2024-09-29,11:45,3.951
2024-09-29,12:00,3.78
2024-09-29,12:15,3.58
2024-09-29,12:30,3.373
2024-09-29,12:45,3.154
2024-09-29,13:00,2.928
2024-09-29,13:15,2.703
2024-09-29,13:30,2.492
2024-09-29,13:45,2.294
2024-09-29,14:00,2.13
2024-09-29,14:15,1.999
2024-09-29,14:30,1.918
2024-09-29,14:45,1.901
2024-09-29,15:00,1.925
2024-09-29,15:15,1.994
2024-09-29,15:30,2.068
2024-09-29,15:45,2.15
2024-09-29,16:00,2.243
2024-09-29,16:15,2.335
2024-09-29,16:30,2.435
2024-09-29,16:45,2.521
2024-09-29,17:00,2.594
2024-09-29,17:15,2.656
2024-09-29,17:30,2.7
2024-09-29,17:45,2.77
2024-09-29,18:00,2.839
2024-09-29,18:15,2.957
2024-09-29,18:30,3.082
2024-09-29,18:45,3.225
2024-09-29,19:00,3.371
2024-09-29,19:15,3.524
2024-09-29,19:30,3.696
2024-09-29,19:45,3.871
2024-09-29,20:00,4.052
2024-09-29,20:15,4.212
2024-09-29,20:30,4.368
2024-09-29,20:45,4.481
2024-09-29,21:00,4.564
2024-09-29,21:15,4.615
2024-09-29,21:30,4.652
2024-09-29,21:45,4.643
2024-09-29,22:00,4.606
2024-09-29,22:15,4.538
2024-09-29,22:30,4.474
2024-09-29,22:45,4.431
2024-09-29,23:00,4.4
2024-09-29,23:15,4.371
2024-09-29,23:30,4.297
2024-09-29,23:45,4.176
2024-09-30,0:00,4.01
2024-09-30,0:15,3.825
2024-09-30,0:30,3.64
2024-09-30,0:45,3.453
2024-09-30,1:00,3.258
2024-09-30,1:15,3.055
2024-09-30,1:30,2.834
2024-09-30,1:45,2.614
2024-09-30,2:00,2.395
2024-09-30,2:15,2.202
2024-09-30,2:30,2.038
2024-09-30,2:45,1.919
2024-09-30,3:00,1.845
2024-09-30,3:15,1.825
2024-09-30,3:30,1.849
2024-09-30,3:45,1.909
2024-09-30,4:00,1.993
2024-09-30,4:15,2.088
2024-09-30,4:30,2.193
2024-09-30,4:45,2.294
2024-09-30,5:00,2.393
2024-09-30,5:15,2.467
2024-09-30,5:30,2.527
2024-09-30,5:45,2.576
2024-09-30,6:00,2.617
2024-09-30,6:15,2.679
2024-09-30,6:30,2.765
2024-09-30,6:45,2.883
2024-09-30,7:00,3.029
2024-09-30,7:15,3.195
2024-09-30,7:30,3.371
2024-09-30,7:45,3.56
2024-09-30,8:00,3.761
2024-09-30,8:15,3.963
2024-09-30,8:30,4.159
2024-09-30,8:45,4.329
2024-09-30,9:00,4.474
2024-09-30,9:15,4.585
2024-09-30,9:30,4.651
2024-09-30,9:45,4.679
2024-09-30,10:00,4.656
2024-09-30,10:15,4.589
2024-09-30,10:30,4.51
2024-09-30,10:45,4.425
2024-09-30,11:00,4.354
2024-09-30,11:15,4.288
2024-09-30,11:30,4.224
2024-09-30,11:45,4.143
2024-09-30,12:00,4.041
2024-09-30,12:15,3.902
2024-09-30,12:30,3.736
2024-09-30,12:45,3.54
2024-09-30,13:00,3.322
2024-09-30,13:15,3.093
2024-09-30,13:30,2.85
2024-09-30,13:45,2.603
2024-09-30,14:00,2.341
2024-09-30,14:15,2.095
2024-09-30,14:30,1.878
2024-09-30,14:45,1.708
2024-09-30,15:00,1.589
2024-09-30,15:15,1.538
2024-09-30,15:30,1.53
2024-09-30,15:45,1.564
2024-09-30,16:00,1.632
2024-09-30,16:15,1.711
2024-09-30,16:30,1.798
2024-09-30,16:45,1.889
2024-09-30,17:00,1.976
2024-09-30,17:15,2.054
2024-09-30,17:30,2.108
2024-09-30,17:45,2.149
2024-09-30,18:00,2.179
2024-09-30,18:15,2.219
2024-09-30,18:30,2.285
2024-09-30,18:45,2.388
2024-09-30,19:00,2.518
2024-09-30,19:15,2.682
2024-09-30,19:30,2.866
2024-09-30,19:45,3.057
2024-09-30,20:00,3.252
2024-09-30,20:15,3.445
2024-09-30,20:30,3.637
2024-09-30,20:45,3.817
2024-09-30,21:00,3.982
2024-09-30,21:15,4.117
2024-09-30,21:30,4.219
2024-09-30,21:45,4.272
2024-09-30,22:00,4.28
2024-09-30,22:15,4.239
2024-09-30,22:30,4.185
2024-09-30,22:45,4.118
2024-09-30,23:00,4.057
2024-09-30,23:15,4.012
2024-09-30,23:30,3.976
2024-09-30,23:45,3.945
2024-10-01,0:00,3.9
2024-10-01,0:15,3.822
2024-10-01,0:30,3.701
2024-10-01,0:45,3.538
2024-10-01,1:00,3.336
2024-10-01,1:15,3.109
2024-10-01,1:30,2.869
2024-10-01,1:45,2.616
2024-10-01,2:00,2.358
2024-10-01,2:15,2.099
2024-10-01,2:30,1.844
2024-10-01,2:45,1.617
2024-10-01,3:00,1.437
2024-10-01,3:15,1.307
2024-10-01,3:30,1.238
2024-10-01,3:45,1.236
2024-10-01,4:00,1.286
2024-10-01,4:15,1.374
2024-10-01,4:30,1.483
2024-10-01,4:45,1.605
2024-10-01,5:00,1.727
2024-10-01,5:15,1.839
2024-10-01,5:30,1.947
2024-10-01,5:45,2.035
2024-10-01,6:00,2.111
2024-10-01,6:15,2.174
2024-10-01,6:30,2.235
2024-10-01,6:45,2.307
2024-10-01,7:00,2.408
2024-10-01,7:15,2.547
2024-10-01,7:30,2.713
2024-10-01,7:45,2.908
2024-10-01,8:00,3.113
2024-10-01,8:15,3.326
2024-10-01,8:30,3.544
2024-10-01,8:45,3.773
2024-10-01,9:00,3.993
2024-10-01,9:15,4.205
2024-10-01,9:30,4.387
2024-10-01,9:45,4.54
2024-10-01,10:00,4.654
2024-10-01,10:15,4.724
2024-10-01,10:30,4.752
2024-10-01,10:45,4.74
2024-10-01,11:00,4.7
2024-10-01,11:15,4.645
2024-10-01,11:30,4.591
2024-10-01,11:45,4.541
2024-10-01,12:00,4.5
2024-10-01,12:15,4.453
2024-10-01,12:30,4.372
2024-10-01,12:45,4.246
2024-10-01,13:00,4.063
2024-10-01,13:15,3.84
2024-10-01,13:30,3.587
2024-10-01,13:45,3.305
2024-10-01,14:00,3.007
2024-10-01,14:15,2.7
2024-10-01,14:30,2.388
2024-10-01,14:45,2.082
2024-10-01,15:00,1.798
2024-10-01,15:15,1.561
2024-10-01,15:30,1.387
2024-10-01,15:45,1.291
2024-10-01,16:00,1.278
2024-10-01,16:15,1.333
2024-10-01,16:30,1.425
2024-10-01,16:45,1.536
2024-10-01,17:00,1.661
2024-10-01,17:15,1.786
2024-10-01,17:30,1.911
2024-10-01,17:45,2.02
2024-10-01,18:00,2.108
2024-10-01,18:15,2.175
2024-10-01,18:30,2.228
2024-10-01,18:45,2.268
2024-10-01,19:00,2.316
2024-10-01,19:15,2.387
2024-10-01,19:30,2.495
2024-10-01,19:45,2.644
2024-10-01,20:00,2.822
2024-10-01,20:15,3.015
2024-10-01,20:30,3.225
2024-10-01,20:45,3.439
2024-10-01,21:00,3.661
2024-10-01,21:15,3.882
2024-10-01,21:30,4.089
2024-10-01,21:45,4.268
2024-10-01,22:00,4.406
2024-10-01,22:15,4.5
2024-10-01,22:30,4.554
2024-10-01,22:45,4.569
2024-10-01,23:00,4.552
2024-10-01,23:15,4.505
2024-10-01,23:30,4.44
2024-10-01,23:45,4.367
2024-10-02,0:00,4.305
2024-10-02,0:15,4.259
2024-10-02,0:30,4.22
2024-10-02,0:45,4.159
2024-10-02,1:00,4.047
2024-10-02,1:15,3.869
2024-10-02,1:30,3.637
2024-10-02,1:45,3.373
2024-10-02,2:00,3.093
2024-10-02,2:15,2.797
2024-10-02,2:30,2.487
2024-10-02,2:45,2.173
2024-10-02,3:00,1.874
2024-10-02,3:15,1.593
2024-10-02,3:30,1.368
2024-10-02,3:45,1.201
2024-10-02,4:00,1.115
2024-10-02,4:15,1.117
2024-10-02,4:30,1.184
2024-10-02,4:45,1.294
2024-10-02,5:00,1.424
2024-10-02,5:15,1.574
2024-10-02,5:30,1.728
2024-10-02,5:45,1.868
2024-10-02,6:00,1.998
2024-10-02,6:15,2.099
2024-10-02,6:30,2.186
2024-10-02,6:45,2.252
2024-10-02,7:00,2.308
2024-10-02,7:15,2.364
2024-10-02,7:30,2.442
2024-10-02,7:45,2.547
2024-10-02,8:00,2.692
2024-10-02,8:15,2.865
2024-10-02,8:30,3.06
2024-10-02,8:45,3.265
2024-10-02,9:00,3.483
2024-10-02,9:15,3.706
2024-10-02,9:30,3.928
2024-10-02,9:45,4.138
2024-10-02,10:00,4.32
2024-10-02,10:15,4.466
2024-10-02,10:30,4.579
2024-10-02,10:45,4.653
2024-10-02,11:00,4.697
2024-10-02,11:15,4.709
2024-10-02,11:30,4.683
2024-10-02,11:45,4.624
2024-10-02,12:00,4.552
2024-10-02,12:15,4.492
2024-10-02,12:30,4.448
2024-10-02,12:45,4.415
2024-10-02,13:00,4.364
2024-10-02,13:15,4.263
2024-10-02,13:30,4.091
2024-10-02,13:45,3.858
2024-10-02,14:00,3.585
2024-10-02,14:15,3.29
2024-10-02,14:30,2.971
2024-10-02,14:45,2.644
2024-10-02,15:00,2.311
2024-10-02,15:15,1.983
2024-10-02,15:30,1.683
2024-10-02,15:45,1.432
2024-10-02,16:00,1.239
2024-10-02,16:15,1.127
2024-10-02,16:30,1.117
2024-10-02,16:45,1.179
2024-10-02,17:00,1.284
2024-10-02,17:15,1.415
2024-10-02,17:30,1.572
2024-10-02,17:45,1.731
2024-10-02,18:00,1.879
2024-10-02,18:15,2.027
2024-10-02,18:30,2.145
2024-10-02,18:45,2.238
2024-10-02,19:00,2.309
2024-10-02,19:15,2.354
2024-10-02,19:30,2.394
2024-10-02,19:45,2.459
2024-10-02,20:00,2.556
2024-10-02,20:15,2.697
2024-10-02,20:30,2.872
2024-10-02,20:45,3.058
2024-10-02,21:00,3.259
2024-10-02,21:15,3.471
2024-10-02,21:30,3.684
2024-10-02,21:45,3.904
2024-10-02,22:00,4.102
2024-10-02,22:15,4.27
2024-10-02,22:30,4.402
2024-10-02,22:45,4.489
2024-10-02,23:00,4.546
2024-10-02,23:15,4.577
2024-10-02,23:30,4.577
2024-10-02,23:45,4.543
2024-10-03,0:00,4.471
2024-10-03,0:15,4.395
2024-10-03,0:30,4.325
2024-10-03,0:45,4.288
2024-10-03,1:00,4.26
2024-10-03,1:15,4.221
2024-10-03,1:30,4.125
2024-10-03,1:45,3.945
2024-10-03,2:00,3.705
2024-10-03,2:15,3.427
2024-10-03,2:30,3.125
2024-10-03,2:45,2.802
2024-10-03,3:00,2.467
2024-10-03,3:15,2.121
2024-10-03,3:30,1.785
2024-10-03,3:45,1.473
2024-10-03,4:00,1.222
2024-10-03,4:15,1.035
2024-10-03,4:30,0.944
2024-10-03,4:45,0.945
2024-10-03,5:00,0.999
2024-10-03,5:15,1.1
2024-10-03,5:30,1.244
2024-10-03,5:45,1.403
2024-10-03,6:00,1.572
2024-10-03,6:15,1.738
2024-10-03,6:30,1.883
2024-10-03,6:45,2.009
2024-10-03,7:00,2.107
2024-10-03,7:15,2.178
2024-10-03,7:30,2.224
2024-10-03,7:45,2.271
2024-10-03,8:00,2.34
2024-10-03,8:15,2.449
2024-10-03,8:30,2.595
2024-10-03,8:45,2.775
2024-10-03,9:00,2.973
2024-10-03,9:15,3.179
2024-10-03,9:30,3.401
2024-10-03,9:45,3.627
2024-10-03,10:00,3.855
2024-10-03,10:15,4.069
2024-10-03,10:30,4.26
2024-10-03,10:45,4.393
2024-10-03,11:00,4.506
2024-10-03,11:15,4.586
2024-10-03,11:30,4.639
2024-10-03,11:45,4.659
2024-10-03,12:00,4.633
2024-10-03,12:15,4.572
2024-10-03,12:30,4.494
2024-10-03,12:45,4.42
2024-10-03,13:00,4.379
2024-10-03,13:15,4.355
2024-10-03,13:30,4.321
2024-10-03,13:45,4.236
2024-10-03,14:00,4.071M
2024-10-03,14:15,3.830M
2024-10-03,14:30,3.548M
2024-10-03,14:45,3.239M
2024-10-03,15:00,2.910M
2024-10-03,15:15,2.572M
2024-10-03,15:30,2.225M
2024-10-03,15:45,1.885M
2024-10-03,16:00,1.570M
2024-10-03,16:15,1.300M
2024-10-03,16:30,1.09
2024-10-03,16:45,0.981
2024-10-03,17:00,0.987
2024-10-03,17:15,1.064
2024-10-03,17:30,1.185
2024-10-03,17:45,1.33
2024-10-03,18:00,1.489
2024-10-03,18:15,1.656
2024-10-03,18:30,1.822
2024-10-03,18:45,1.968
2024-10-03,19:00,2.087
2024-10-03,19:15,2.182
2024-10-03,19:30,2.242
2024-10-03,19:45,2.289
2024-10-03,20:00,2.337
2024-10-03,20:15,2.409
2024-10-03,20:30,2.522M
2024-10-03,20:45,2.670M
2024-10-03,21:00,2.851M
2024-10-03,21:15,3.047
2024-10-03,21:30,3.258
2024-10-03,21:45,3.474
2024-10-03,22:00,3.702
2024-10-03,22:15,3.922
2024-10-03,22:30,4.119
2024-10-03,22:45,4.288
2024-10-03,23:00,4.402
2024-10-03,23:15,4.481
2024-10-03,23:30,4.529
2024-10-03,23:45,4.557
2024-10-04,0:00,4.557
2024-10-04,0:15,4.52
2024-10-04,0:30,4.446
2024-10-04,0:45,4.353
2024-10-04,1:00,4.277
2024-10-04,1:15,4.235
2024-10-04,1:30,4.215
2024-10-04,1:45,4.188
2024-10-04,2:00,4.106
2024-10-04,2:15,3.927M
2024-10-04,2:30,3.676M
2024-10-04,2:45,3.387
2024-10-04,3:00,3.071M
2024-10-04,3:15,2.739M
2024-10-04,3:30,2.399M
2024-10-04,3:45,2.057
2024-10-04,4:00,1.727
2024-10-04,4:15,1.433
2024-10-04,4:30,1.18
2024-10-04,4:45,0.994
2024-10-04,5:00,0.914
2024-10-04,5:15,0.938
2024-10-04,5:30,1.021
2024-10-04,5:45,1.144
2024-10-04,6:00,1.302
2024-10-04,6:15,1.472
2024-10-04,6:30,1.64
2024-10-04,6:45,1.804
2024-10-04,7:00,1.948
2024-10-04,7:15,2.07
2024-10-04,7:30,2.163
2024-10-04,7:45,2.23
2024-10-04,8:00,2.274
2024-10-04,8:15,2.325
2024-10-04,8:30,2.404
2024-10-04,8:45,2.524
2024-10-04,9:00,2.683
2024-10-04,9:15,2.873
2024-10-04,9:30,3.086
2024-10-04,9:45,3.308
2024-10-04,10:00,3.541
2024-10-04,10:15,3.775
2024-10-04,10:30,4
2024-10-04,10:45,4.217
2024-10-04,11:00,4.381
2024-10-04,11:15,4.518
2024-10-04,11:30,4.612
2024-10-04,11:45,4.68
2024-10-04,12:00,4.714
2024-10-04,12:15,4.711
2024-10-04,12:30,4.669
2024-10-04,12:45,4.595
2024-10-04,13:00,4.522
2024-10-04,13:15,4.469
2024-10-04,13:30,4.438
2024-10-04,13:45,4.423
2024-10-04,14:00,4.38
2024-10-04,14:15,4.271
2024-10-04,14:30,4.071M
2024-10-04,14:45,3.813M
2024-10-04,15:00,3.517
2024-10-04,15:15,3.199M
2024-10-04,15:30,2.865M
2024-10-04,15:45,2.521M
2024-10-04,16:00,2.177
2024-10-04,16:15,1.84
2024-10-04,16:30,1.535
2024-10-04,16:45,1.281
2024-10-04,17:00,1.093
2024-10-04,17:15,1.001
2024-10-04,17:30,1.022
2024-10-04,17:45,1.114
2024-10-04,18:00,1.251
2024-10-04,18:15,1.406
2024-10-04,18:30,1.568
2024-10-04,18:45,1.73
2024-10-04,19:00,1.885
2024-10-04,19:15,2.02
2024-10-04,19:30,2.131
2024-10-04,19:45,2.218
2024-10-04,20:00,2.272
2024-10-04,20:15,2.31
2024-10-04,20:30,2.356
2024-10-04,20:45,2.432
2024-10-04,21:00,2.554
2024-10-04,21:15,2.716
2024-10-04,21:30,2.909
2024-10-04,21:45,3.116
2024-10-04,22:00,3.33
2024-10-04,22:15,3.555
2024-10-04,22:30,3.784
2024-10-04,22:45,4.004
2024-10-04,23:00,4.199
2024-10-04,23:15,4.366
2024-10-04,23:30,4.478
2024-10-04,23:45,4.552
2024-10-05,0:00,4.594
2024-10-05,0:15,4.609
2024-10-05,0:30,4.594
2024-10-05,0:45,4.546
2024-10-05,1:00,4.47
2024-10-05,1:15,4.386
2024-10-05,1:30,4.323
2024-10-05,1:45,4.293
2024-10-05,2:00,4.279
2024-10-05,2:15,4.244
2024-10-05,2:30,4.14
2024-10-05,2:45,3.944M
2024-10-05,3:00,3.689M
2024-10-05,3:15,3.402
2024-10-05,3:30,3.094M
2024-10-05,3:45,2.774M
2024-10-05,4:00,2.442M
2024-10-05,4:15,2.106
2024-10-05,4:30,1.787
2024-10-05,4:45,1.498
2024-10-05,5:00,1.265
2024-10-05,5:15,1.101
2024-10-05,5:30,1.035
2024-10-05,5:45,1.079
2024-10-05,6:00,1.178
2024-10-05,6:15,1.307
2024-10-05,6:30,1.458
2024-10-05,6:45,1.612
2024-10-05,7:00,1.775
2024-10-05,7:15,1.925
2024-10-05,7:30,2.059
2024-10-05,7:45,2.166
2024-10-05,8:00,2.245
2024-10-05,8:15,2.303
2024-10-05,8:30,2.351
2024-10-05,8:45,2.408
2024-10-05,9:00,2.499
2024-10-05,9:15,2.629
2024-10-05,9:30,2.798
2024-10-05,9:45,2.994
2024-10-05,10:00,3.209
2024-10-05,10:15,3.431
2024-10-05,10:30,3.663
2024-10-05,10:45,3.901
2024-10-05,11:00,4.127
2024-10-05,11:15,4.324
2024-10-05,11:30,4.489
2024-10-05,11:45,4.609
2024-10-05,12:00,4.693
2024-10-05,12:15,4.756
2024-10-05,12:30,4.791
2024-10-05,12:45,4.784
2024-10-05,13:00,4.733
2024-10-05,13:15,4.653
2024-10-05,13:30,4.575
2024-10-05,13:45,4.526
2024-10-05,14:00,4.504
2024-10-05,14:15,4.486
2024-10-05,14:30,4.433
2024-10-05,14:45,4.293
2024-10-05,15:00,4.082M
2024-10-05,15:15,3.818M
2024-10-05,15:30,3.529M
2024-10-05,15:45,3.224M
2024-10-05,16:00,2.909M
2024-10-05,16:15,2.587M
2024-10-05,16:30,2.262M
2024-10-05,16:45,1.953M
2024-10-05,17:00,1.664M
2024-10-05,17:15,1.445
2024-10-05,17:30,1.287
2024-10-05,17:45,1.223
2024-10-05,18:00,1.259
2024-10-05,18:15,1.349
2024-10-05,18:30,1.464
2024-10-05,18:45,1.6
2024-10-05,19:00,1.752
2024-10-05,19:15,1.911
2024-10-05,19:30,2.075
2024-10-05,19:45,2.205
2024-10-05,20:00,2.325
2024-10-05,20:15,2.407
2024-10-05,20:30,2.467
2024-10-05,20:45,2.514
2024-10-05,21:00,2.576
2024-10-05,21:15,2.656
2024-10-05,21:30,2.775
2024-10-05,21:45,2.932
2024-10-05,22:00,3.107
2024-10-05,22:15,3.301
2024-10-05,22:30,3.51
2024-10-05,22:45,3.723
2024-10-05,23:00,3.951
2024-10-05,23:15,4.16
2024-10-05,23:30,4.352
2024-10-05,23:45,4.51
2024-10-06,0:00,4.623
2024-10-06,0:15,4.693
2024-10-06,0:30,4.761
2024-10-06,0:45,4.819
2024-10-06,1:00,4.826
2024-10-06,1:15,4.768
2024-10-06,1:30,4.655
2024-10-06,1:45,4.532
2024-10-06,2:00,4.432
2024-10-06,2:15,4.386
2024-10-06,2:30,4.345
2024-10-06,2:45,4.293
2024-10-06,3:00,4.16
2024-10-06,3:15,3.948M
2024-10-06,3:30,3.695M
2024-10-06,3:45,3.409M
2024-10-06,4:00,3.117M
2024-10-06,4:15,2.812M
